exp,execution,benchmark,size_of_data,schedule,chunk_size,num_threads,version,num_threads,NI,NJ,NK,ORIG,OMP_OFF,OMP,CUDA_KERNEL1,CUDA_KERNEL2,CUDA_KERNEL3,DT_H2D,DT_D2H,WORK_FINISHED_BEFORE_OFFLOAD_DECISION,REACH_OFFLOAD_DECISION_POINT,DECIDED_BY_OFFLOADING,MADE_THE_OFFLOADING
all-data-sizes-and-chunk-sizes-evaluation,6,gemm,TOY_DATASET,DYNAMIC,128,22,OMP,22,32,32,32,70403,560215,560215,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,7,gemm,TOY_DATASET,DYNAMIC,128,22,OMP,22,32,32,32,71170,556374,556374,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,8,gemm,TOY_DATASET,DYNAMIC,128,22,OMP,22,32,32,32,71381,563430,563430,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,9,gemm,TOY_DATASET,DYNAMIC,128,22,OMP,22,32,32,32,71100,559238,559238,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,10,gemm,TOY_DATASET,DYNAMIC,128,22,OMP,22,32,32,32,51754,494773,494773,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,256,22,OMP,22,32,32,32,46726,428002,428002,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,256,22,OMP,22,32,32,32,46655,399436,399436,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,3,gemm,TOY_DATASET,DYNAMIC,256,22,OMP,22,32,32,32,46236,391334,391334,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,4,gemm,TOY_DATASET,DYNAMIC,256,22,OMP,22,32,32,32,46725,434498,434498,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,5,gemm,TOY_DATASET,DYNAMIC,256,22,OMP,22,32,32,32,46586,487438,487438,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,6,gemm,TOY_DATASET,DYNAMIC,256,22,OMP,22,32,32,32,46236,424999,424999,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,7,gemm,TOY_DATASET,DYNAMIC,256,22,OMP,22,32,32,32,46865,440364,440364,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,8,gemm,TOY_DATASET,DYNAMIC,256,22,OMP,22,32,32,32,46306,419271,419271,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,9,gemm,TOY_DATASET,DYNAMIC,256,22,OMP,22,32,32,32,46306,372965,372965,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,10,gemm,TOY_DATASET,DYNAMIC,256,22,OMP,22,32,32,32,46377,418363,418363,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,16,20,OMP,20,32,32,32,46655,353339,353339,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,16,20,OMP,20,32,32,32,46656,341536,341536,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,3,gemm,TOY_DATASET,DYNAMIC,16,20,OMP,20,32,32,32,46795,325332,325332,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,4,gemm,TOY_DATASET,DYNAMIC,16,20,OMP,20,32,32,32,46655,335878,335878,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,5,gemm,TOY_DATASET,DYNAMIC,16,20,OMP,20,32,32,32,46726,335040,335040,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,6,gemm,TOY_DATASET,DYNAMIC,16,20,OMP,20,32,32,32,41487,331199,331199,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,7,gemm,TOY_DATASET,DYNAMIC,16,20,OMP,20,32,32,32,46795,345516,345516,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,8,gemm,TOY_DATASET,DYNAMIC,16,20,OMP,20,32,32,32,46655,330431,330431,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,9,gemm,TOY_DATASET,DYNAMIC,16,20,OMP,20,32,32,32,100365,402789,402789,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,10,gemm,TOY_DATASET,DYNAMIC,16,20,OMP,20,32,32,32,99528,471445,471445,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,32,20,OMP,20,32,32,32,41627,376388,376388,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,32,20,OMP,20,32,32,32,46166,403138,403138,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,3,gemm,TOY_DATASET,DYNAMIC,32,20,OMP,20,32,32,32,46166,372825,372825,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,4,gemm,TOY_DATASET,DYNAMIC,32,20,OMP,20,32,32,32,46167,2051796,2051796,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,5,gemm,TOY_DATASET,DYNAMIC,32,20,OMP,20,32,32,32,54548,414452,414452,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,6,gemm,TOY_DATASET,DYNAMIC,32,20,OMP,20,32,32,32,55107,405652,405652,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,7,gemm,TOY_DATASET,DYNAMIC,32,20,OMP,20,32,32,32,54967,404534,404534,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,8,gemm,TOY_DATASET,DYNAMIC,32,20,OMP,20,32,32,32,54688,398039,398039,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,9,gemm,TOY_DATASET,DYNAMIC,32,20,OMP,20,32,32,32,49379,419132,419132,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,10,gemm,TOY_DATASET,DYNAMIC,32,20,OMP,20,32,32,32,52243,403417,403417,0,0,0,0,0,1,0,0,0
